channel_id,video_id
UCiv5u7qw06iV1OO_6EM4MIA,1
UCivSQskZnlKFVvlJJX6NNIw,1
UCivhspq9t4QYUK1HGQsD0gw,10
UCix7HIJ74fUDlHDkAAcyRPA,1
UCixUGkvRHMqvjAw3B15pjYg,1
UCixvGYFXf4MnRmmNc9j2_yA,4
UCixvwLpO_pk4uVOkkkqP3Mw,68
UCiy3PHaDafNYhd3OYzQHj9w,1
UCj-JsHNT3t2HcUlExkNwyHg,1
UCj-bzIS4-LN1c3_GT7y0s7Q,2
UCj048BbykkLlBdi7rPkZMFQ,3
UCj07bxakzjSNSM0GRk_7KOA,1
UCj0YYh5sC3nsD-hfcSbQPoQ,2
UCj0jIZHkpk8HFB7m1B7xehQ,1
UCj0mDLM0ILWeHJsQPqbF89Q,2
UCj0t9VmB-FNrXuVJJCW7etw,1
UCj11BkbvPln_mKQZa-5qwaQ,1
UCj1RYtSiF-UXk4jDuvVCsmQ,1
UCj1ZuKsLoTj1D4-RcvwnZqA,1
UCj1sfGnPYebgzfto5ghz5NQ,1
UCj2K13o-0MD4yNRnQxMffwA,1
UCj2KgHVgjDbE84JCOex9rgA,2
UCj3PA7veYn4CjpOnjHmcVEw,1
UCj3U31DIFEp8e4m_Q3B95RA,1
UCj3mpwPJ1mqsCxdBbG4ggDA,1
UCj44yxJpHmyggjUJh3Kl1Xg,2
UCj47q9oGxps7Ub-CONjHc5Q,2
UCj4it2aJ5ZxbZOZPoSdzNAA,76
UCj4lwbSanxuhv1eOZru0hxA,1
UCj4nCgtjKJppK_IZeY8TUJg,12
UCj4ttCX_xck0dbLzFepD8_A,10
UCj5WMBEViPjX8B2HBlWvHaw,5
UCj6Lb5p9Ro218H4l2OnUhAg,1
UCj6YCSc0Eu_dz5aBSYgqCVw,7
UCj6d2G_Udz5oOfEK9yIsQUA,1
UCj6zL_sRjYTmKIvR5MyXUCg,1
UCj7afefTzhXE-MN7FhK2qdw,4
UCj8NT_adqhLH-u4CguLJjAw,1
UCj8bGxZqVRAqRdaAoSVO-JQ,2
UCj8e4mlIOI7zRi86oM8CMNw,3
UCj946-0qP-mLGP-rU2L85rQ,3
UCj9rM6F12OMfdQfE4CoR92w,3
UCjB93XEBaTHYoN0hBRjBXZw,10
UCjBp_7RuDBUYbd1LegWEJ8g,34
UCjBwQ6M9QyCgO5Pp-TQRFUA,9
UCjCLG5-m4den8BexoAaDJLA,1
UCjCo6RuOtTQx5VOXnDYtVwg,5
UCjD3of_zPdNCQ1oqnr02euA,2
UCjDLPLMSVrRzFAv0gXb3rpw,3
UCjE4sgyS_s0ZFfP839BWEYg,1
UCjEZzGGnUEius3ooJYtijuQ,1
UCjEayf-dTc7LmKU9EbAv3rQ,3
UCjEyq6NCuwnAy0qipQAS3lQ,11
UCjFKMoAk3qhRkW4eOqNm6dw,184
UCjFW7bZj2OOinM5UaHFdfkg,4
UCjFwMblCuM7afmBnDedcBTw,1
UCjGJ_6bEtXv6iuoY7dN4oDw,3
UCjHKTL44dUCGsGcxbDoc_bg,1
UCjI2AEJOSry4J9EGeUZFwQw,4
UCjINhBaWW2WzoqiiYdyS1mw,4
UCjIrTXodiURPOVkIqwIwH2A,1
UCjJ0i8xC_UF9ugPymadKsrA,8
UCjJjE5lopmyhmMSLyblV9pw,2
UCjJvwVTUSOutjoErP44BwVg,2
UCjK-s7QDkx46oVWjJDBIVnQ,3
UCjKEN88-TUqzy2tVRE4l4FQ,12
UCjLCIESGt1238r8Qv4ktagw,1
UCjLIS3v_yEl2sXxHSaI3HYQ,1
UCjLMvzQDN_gXpDoGXaVh6-g,1
UCjLPS62jAAacLvpjsKT_7_w,1
UCjM30FKpdYw7xmhX0g0LW6g,1
UCjMEGcPGosAIgKI1NGgLNQw,1
UCjMKjlTZXMdoDAp4alTC2HQ,1
UCjN9BmKUCOoze25koZ5_ksA,1
UCjNE_PwYInBk1jbLBtScwPg,4
UCjNJe0jgLP257X9LsSuyIpg,8
UCjNWaaYtlndaAEo1KvgrNDw,8
UCjNcVzDlqaBvZl0MI8rHhUw,1
UCjNqNsYChxS7E3Yf4XCjWIw,1
UCjOAi92QbCe27OJ_IL5dyfg,1
UCjOXlKzzxdZG6BhKCQtWKWQ,10
UCjP7VGYYHZl6I9lfkc5Gsgw,3
UCjQUiJX7ZGFMOqK7oJlEwvg,12
UCjQfE-ti82xe_Ei3cxeBBnA,1
UCjRrHLyTaic5abEX2J2L6mw,1
UCjS4uvItxBXoxH5vg85nRrQ,8
UCjS8OCmHuWdl5aWDUuU0M4g,3
UCjSG879MXQDPdD60MGLkQTg,2
UCjSHxjzeNQsWf_EuL3gl0nA,1
UCjSKbNjEyoCEVqtJsKAWuAg,14
UCjSS5gmAeiGWMsPhz8J_Pdg,10
UCjTQRJXejkFPF1powV54UNQ,1311
UCjTRdEewsKIngZifc7A_ZXQ,1
UCjTTeMYiWzfrKg5_i0cIkyA,2
UCjT_43iAybpndZeQ1t9yi7A,29
UCjTfUG3xgiV5Fz7-KHY0PsA,1
UCjTgOQKlLwuvoTJTLA_6q_w,9
UCjTl3BW9f7O_-qppIi94l2g,1
UCjTp0BZHoiDxmDELjfJvbIQ,1
UCjUNUu_yILc4FFgFd8572aw,2
UCjUbU5xWgBnHyB6Ye345jpw,2
UCjUcWqloaNWg2nlYYkiV2dQ,1
UCjUvzzaBlK82-Kpvy3uG9yA,4
UCjV-FG4QQsQFdUDF_RMvusQ,1
UCjVLtu61BOR4cbAJY-pnjZg,11
UCjW2N9d1tYPZ3RF2P0lGFaw,11
UCjWBXPEXjDlrcwJlwdER4jw,16
UCjWs7BxyjO5SLqevxSmp4vQ,4
UCjWvBdcHIZfrxkbbdJXCnWA,1
UCjX6T_67YIxlQcR6cJNY4SQ,1
UCjXdolxxACNIMGB2KHuLl3A,1
UCjXz9BW12pfjUQ87x5F-wEQ,3
UCjYJ5MNhRaMynpEufzdcsOw,2
UCjYJVjfKWvw-01j-Vczx6Pg,1
UCjYrAKGiaUWVA8g5a2LYQRw,3
UCjZ7T2nBnxAQBh9ioKGNr1w,1
UCjZGjAm-mXAU-QZnvFjGzzg,6
UCjZOSmxiSek6wBA238Re7OA,1
UCjZfuDrU3FkjPJroH6s1-pA,21
UCj_2_t-iugOjrhv4XUwVFYg,2
UCj_6pVwn8BRD9L8MpcXCsOg,4
UCj_Av6aKERFIby8d7Tv0ZOA,3
UCj_C0x_9PArF2ihPU87Zjjw,1
UCj_Wl3gu-KovyjAK9BsWmrQ,110
UCja2jnO4XXv3WszxNIMwBIQ,7
UCjaSIPelhZcJybra-EJ9HqQ,2
UCjavbzlqcLuYgecl6Qme03A,2
UCjbDkFtHA32jujXdQSkYD3A,5
UCjbsxm_ep91gp9_IRejgxhg,1
UCjbvJgALTvvJbzbOlvfENSA,1
UCjbxYKqj2itRY57WUEEtENA,1
UCjcUtShlY6GBvs0z0wkpGNw,1
UCjdFquo_PrMraC-P81LpI_Q,1
UCjdNY2UpNr0mNRmFXl-zMPQ,1
UCjdObHKad6r74QIGpu4WOpA,1
UCjdjDOUJfl4feq8Vi-uHdRQ,5
UCjdvJM64ccS0qtWAO5o_rsg,10
UCje603pCd1lO5rRqYzqmcaw,4
UCjeAaW4TWjDokWmbUeB5-Nw,1
UCjeCVLsD1TzZ8wVh-9yKntA,1
UCjeD2I8jwXg2l_nvXb_6Hzw,3
UCjeDdgwverf8ZgMAaqY8F3Q,1
UCjfM5QNFR3Gu5Xp-EfWsEUQ,1
UCjfQgjoNoTY-VZ4qcVDxZVQ,1
UCjfvvW4x5Wf6NkEr3Z9Mkgg,5
UCjg3EONj4cFT7cp_ErIwDPg,1
UCjgQL4T4P4W6htxoYwqEaoA,10
UCjggg3NjD3Wz_w5Jq1V5WuQ,1
UCjhBG_yllBaCbwn_54gW0yA,6
UCjhKQvDkWNrhKa4IaR2utVg,2
UCji6ITCdOOmxUzd6R2TonZQ,1
UCjiBUVdw4rWcll2ayTL-6uw,1007
UCjj4enA2gHX6XY8Zhfs3SJg,1
UCjj5ulIgwC3VDZvORwOMJPw,1
UCjjNkVu5LXQlCNvd_WUL_Jw,1
UCjjfFzaOR4EJraO2OqakrDA,2
UCjk0krJ1H_4L_QkBfQ9vEug,1
UCjkEUEU8FZovKlBy0VSZScA,3
UCjklPOypi7jzKsKBUsNLKyA,2
UCjkuicKYwDKbx7-fRYIGVCw,2
UCjkz2DsrxKunqS0GbBiaV1Q,1
UCjl9udRobrbtMTg8rAiv4xg,1
UCjljwNcklm34pIl7F-qYkqQ,1
UCjmmbXe7YMneCbv0V8KaJzQ,2
UCjmrC3iUDVQ1uM2_N7NssJg,2
UCjmtRJLdAcBWJQQieQYwouQ,11
UCjnJwlSN4_FuoE-6RWX_Eaw,2
UCjnpvjkoOkmLCgYge6AzABA,1
UCjnqA3YHvHZwaUcPOzd4Zww,9
UCjoGlUtL67ylvr2vF8si2gQ,2
UCjoMrW2FH0KgqwNA1sOqkvA,1
UCjob8kUauxk-u-jPv3vc-eg,3
UCjogpRQ0oq9Moh4UhrHPlQw,8
UCjpKsWiPD5deY8QGj9FeXDQ,3
UCjpNk_8ExNVHGA6QnewsmeQ,2
UCjpesL7LPUhf9_oPJvEh5ZQ,1
UCjq8U7pYT69-6PaZD1sn_Ow,2
UCjqAllZ1xFc0QfwMkNrF3BA,1
UCjqSKoknUELpc7RJ08n33hA,4
UCjrBzWG57Jzc7RzCDKmN5Dg,1
UCjrIHzQyKfzWVelJUbo3Imw,1
UCjrT8cP-IUQUmMJJISK8L5A,1
UCjrY9b3vy6AqpM9ptHL6kNQ,1
UCjr_Ph8_YocK2cDOSrZAHiQ,1
UCjrtpzr0YnqCDiEGJyfXhKA,1
UCjsDSqSyKAvvC0_WV8D3zTQ,2
UCjsZ445aZA0VuYpKxXI5xHg,9
UCjsaeRl8IYxaJq19o3MG3QQ,1
UCjsiGkNVZ0i7vd-NUClyI2g,1
UCjszhUF3xh8NqeYkdX8xC7g,2
UCjtpZsNonPzhD-Q9aKBKPPw,6
UCju1iuBcl-Jb_di_KQ7CyRg,1
UCjuD2Q6_8NK5-WRr6y4__Gw,1
UCjuRpaI3WmHLBtswDLwxQtA,3
UCjuvU-rUk1sQt3PF74Ew3vA,1
UCjvm5anEogHgyEcRpAKegwQ,5
UCjvpzOB3xsa2TvVprBAZS4w,1
UCjw7M5WI3ZYO-j4DDjS5evw,2
UCjwXsiEZX9MgTY4xadwtjQA,1
UCjwYmMvHety1CeGfRbiQi7w,1
UCjwe9pwYbQSw-l-BbQ6znDw,2
UCjwg-vVEqAsnXWC5t8nK4qw,6
UCjxvuhYBe3NWX3ndiWx8ldw,2
UCjzJrnsM3Ar0DMmJhpNMiaw,2
UCjzSQQXFETygx4xGr0BKLQg,1
UCjzp-2whsvaUCpYP3XSr_Zw,3
UCk-KURTfguuNATLwmgIk5AQ,1
UCk-YxltNVKAjoPZi1KGJVZg,1
UCk-kyPgtGmcaqI_hanG2hGg,16
UCk05G81ExhHD3POQp8ZSRdA,1
UCk0VYHd2TCXqNTwbxMFIQkA,7
UCk0haN5glRl_kmmsxFxYeAg,1
UCk1HhwdBeHvl2NMFan3NhqA,1
UCk1PI1J5-01jTHwo-dUSZkA,5
UCk1lHXMzD9Afw0AtoeYR1og,4
UCk1rgY2RQ_idQ2lP3UR_5qA,39
UCk2FW48qpJ-oK0yh1-AWSUQ,6
UCk2MflaDb9D46GQtmBo9N-Q,9
UCk3GTZAJ3PLrVaz3qR74EcA,4
UCk3OeQeikJ3RMGN9UwCBktA,4
UCk3Sut7yNc833T-43SnQ_ZA,4
UCk3eWT8H_Hyon__NqbiNqUg,2
UCk3vMK5Occ1OvtAh94tnxZg,2
UCk4QyG9T-Rz2nqTmbunKxsQ,1
UCk4u9hDTZ8jSa6sEa6OtzpA,2
UCk5S-ys1nzJR7ZXdsgS0B8g,3
UCk61z45oU3M_Z0Utxvl29Rw,2
UCk6HtfKMNocVROCOFfEWBbg,1
UCk6dsRjxK1tgNEt_jSNev4Q,2
UCk71PD7KhGQeb9VJFmzfY_w,1
UCk77z4G2lg2_wFoFRz6XZSg,17
UCk7FSdG5CSNO3OjxPh3cQ2A,4
UCk7eUB9AWBru2XpZrk58-wA,2
UCk8Qy_YZGU_eAYrGHgJaknw,1
UCk8hXDK6TFUquHrOjkcKTRg,1
UCk9AiWq_Uviqejji4TVplJQ,2
UCk9CIfes8rVwOR-ODjli2VA,1
UCk9S0wwbtXwgIcNPQrrtiIg,3
UCk9mP_0EO12k-IOgNyTxiwQ,1
UCkAe_qFAlAj1HqSulKoSQoA,3
UCkAoKHarkL0cmwiPtluQUXg,8
UCkArofsQdoglywrwwfH90ag,1
UCkB-7WQJXmP8n9ZZoqV5KdQ,18
UCkBNUcH1gbT8ktmRFTk-pQg,2
UCkBuErBPDmii1OhP61eackg,1
UCkCMFlEnpRdwWcrGkDOAdwg,1
UCkCTg0fqVgOCmyz14Nmtmxw,2
UCkDO6c2uypkVHEbq7ziyrKA,1
UCkDYB9EjNtLTe9y4S7GqxXQ,4
UCkDfR6d2Uxp4RurXOOi3UAg,4
UCkDw-LPU1Nnd2WRsfnDbUcA,5
UCkEp8Rx-lyPQHLYwPVuSafA,3
UCkFQteavSkgqHsaFmubzeUg,2
UCkGnU0kpfQxAmp8SJFMkqdw,2
UCkGpoXNg3XnrNIj2ZFQF0QQ,1
UCkHPyynKF6pZ1ZaMumwMsmg,2
UCkHTLotF76IF2rJxMQWonLA,3
UCkHndcu1grAD1XOlQh7cLsA,1
UCkHpThVPK1W5Sc47opHs0Hw,16
UCkItcWo44Am0nfoLoltlXyA,1
UCkIyd8U4VewelIxE9oACVXQ,12
UCkJHVYb4mYMGmBYblHcLf2A,1
UCkJZ92xpLiMNc03df8Q6H2Q,13
UCkJZQddO3XTCdcLjN019FjA,22
UCkKbVbcrRtUR8nK8mV309qw,4
UCkKuu85Ux89PDItuhKeRCOg,1
UCkKvg8IRpAzQYutOQp5X1fA,1
UCkLYgRtt-9Lw_rG93D1Ba_g,1
UCkMTqdS4Zgot3-8NfB8O6Vg,22
UCkNL_TQio--h85-14lUVY3A,238
UCkOvYZHppvz6pm5gQWY2cCA,6
UCkOyeaZyRpdS_6isgaUKNvw,38
UCkQSM4b38cYvXJ4m-SLm2RQ,5
UCkQgXbjB2dMp2qO8uTJ5Z4w,1
UCkRCJf6h_DQLkbprgjhOVNg,1
UCkRpflgoq9XYz7L7V5bozVA,3
UCkRvnvWWc51jzAIPAgqhpjg,1
UCkS7Vxu4PjM99w0Is6idjcg,1
UCkSSwCaGqAiHcFYDjbNTTeg,2
UCkSllUpc8cedRe85JkqLiBQ,1
UCkTcNwjxsmNysXI_iauh7sw,2
UCkULs_9pHeywNO1UCy98fuQ,1
UCkUNP9XeVkJ-Ukv04vdg7oA,1
UCkUYbSFAdzHqWigLwMscLDQ,37
UCkW64LuPBENsHYN8CBq0jrg,1
UCkWtw_wS7RzrL686ck_l8qQ,1
UCkWzWD_Yp7w98_pOLWomASA,2
UCkX-fGpIUy1VPtda_DuW-8Q,1
UCkXXJjTlXjt0RHL1SAcJFMQ,1
UCkXjfPhY4aC7mb42KMTVHeQ,1
UCkXopQ3ubd-rnXnStZqCl2w,189
UCkXwM1JN7rgwx7LhkS4_u-A,1
UCkYExCvDzyxk-7IW9Q9WG_w,2
UCkYwlqDr8sBNf0zGolOzF6w,13
UCkZCr3__Wjryn8xvmmyRU6A,1
UCkZS8OjMQ26ur2QhfA9ZnvA,1
UCkZm0zARJlCfxaQ7R-GoXVw,1
UCk_s6_1yHgScd1D_MX7XqQA,7
UCk_vQ510vdXqlccfgYG90uA,1
UCkbDZ9il7dsv1PR-HxP9e_A,1
UCkbu5hL7umLXmLlTM9DP7tg,54
UCkcCBMw0qbqtt9V9jhyHMyA,1
UCkcGqVEg6K_v5T5L-wWk4dA,3
UCkcMDZH46YALtto3_BVbzJQ,1
UCkcVmEWV0dMD3ESKAdoAP-A,1
UCkcojfno0T3YpOnFGouS46w,5
UCkdMRo9xgWJDaZsrGuM1b0g,7
UCkdYN-MwaqPgzYRzI3rYt5w,2
UCkeN5K7O6hHjcdz-IW14bJw,16
UCkePfPsOYoro1RbCo8cDH4g,3
UCkev6dx_P7p3uaPMgBQG6kQ,1
UCkfMP9_c6hkolqd8ocZhG1g,2
UCkfNja-NtaDiqCkuG8TTXZA,2
UCkfdb6tUwVoGXPPzY7H6hUg,1
UCkgU7q_YCv6-VFLW3nQVn_g,2
UCkh4Pbfis454lMQLWKGpZPg,2
UCkhMsgCnVjA2pVKNg63Rl_A,1
UCkj6EgcdtmcYHlpJzYFFkAA,1
UCkkNMVAtU3CBn0fV_qC6ZJQ,32
UCkkVe_1wVVhT_w_BU6CKgXw,44
UCkknMP6wMqW6nVUdcsWI5cQ,2
UCkktZ2f5_RIPFvlYwWkentA,6
UCkl4PpjvRdCYThDPDlfzcQQ,2
UCklXi-4VUE728DaJLFRc2pw,20
UCkmsZoa20iZG5S_5HcwLOOQ,3
UCkn1_Lun4fUm2TghAdcw3BQ,3
UCknBzJNaTbS5Lgwp8hKr8kw,4
UCknVIVm8mspptFcD1CVKUZA,35
UCkngbNvgHvc67J4VCWj75Mw,1
UCknrGxGaNzX_acILq2BLGTw,1
UCkpI0678vGvkYBlGajdg_aA,1
UCkpgyRmcNy-aZFLUkKkWK4w,1
UCkqDDOdoz5JrUbP_FiDMM3Q,2
UCkqWEV7J0TrkW-GwlX8kn2w,1
UCkr-1pfsBLZK2y9OmRqN0tw,1
UCkrBBINdDNCprQrkkfq-2Ig,1
UCkrUvBQC35Zws7eQuQ4SYsQ,1
UCksMKQwCnpc2HNTxDXtN3aA,2
UCku5xmA24L03HW-36pT_fsA,2
UCkuZJIhMYCnOa0dnWeHuN2w,6
UCkuiI-igOkJu5PcfzAT9nQQ,1
UCkul0EjxFOR2hS_0tOokGag,53
UCkv9nU4xL3_qBD7L_fVGc1A,1
UCkvaGaPik8kNUlUTY_QLtuA,34
UCkvdeQ17dYWbwWk8sC4Vhmw,1
UCkvmk8vmtsuwlHt265OtXtg,2
UCkvu4BrUmiezgoiiBm3Gebg,5
UCkvvm3AF98e6hE-1_6YKHBQ,1
UCkw4JCwteGrDHIsyIIKo4tQ,22
UCkwzl6q5Ev11lwLTO11roXw,7
UCkxMKfeyJ7Iux_pG6CX2v5w,1
UCkxP6nWL35Yq6QEjiwWBITw,10
UCkxsmILz2aVn4ALsTJqDqiQ,9
UCky3K_kI4V94Kjsa3TsOiWA,2
UCky9S0h7LjbqZQZ1SiuqPKg,5
UCkyAt9r0Gz9vnP3hSXEzfTA,1
UCkyB0PlrS1tuq5xqslDipIg,3
UCkyCtX_ifJeYTL9-9x72Y7A,1
UCl--LVcANGKHJYN7O8uY6OA,4
UCl-4ym0casoj54nQGo1Z3zw,1
UCl-YFaJ7-uaaug02e_V4FQQ,1
UCl-gb2vjfhU3PRPEi8xoQwA,21
UCl-i7PenX65VBPKLMP6hGfQ,2
UCl0DZBRyUNtGRM6lbtP_Ovw,1
UCl0HgWeSpiXV9JGdad2WEoQ,1
UCl0UJN7VbBcUQSR4EQ_vLSQ,14
UCl1_Jy8LTButMgoI4x33oQA,2
UCl22SYm30Vi-981yUHhWH4w,1
UCl2CJYI3ejIzkQ-x7XMBKFA,2
UCl2DCj3sY2pNoHWzP9NjrMg,1
UCl2Wqe5TZXnnd1SBjl3Ve8A,1
UCl368y9IukFZSb4xB4JK19g,1
UCl3Bh8Exmo4W0wccxlIBs4g,2
UCl3RrcveXUOCoBaPiDRcIDQ,1
UCl3yHjxL4d2FVOUjS1TXzSA,1
UCl5ZsqYSpIvxMEWDLQBKWmw,7
UCl5vEbHqJgc8S39YrhqYn_Q,1
UCl6Tm2AR4oJ4Bi65qLwkSJg,4
UCl6V0eV4ZCSvJLzDfme23xw,2
UCl6cI2WYav_QDlXWu_mUf0w,1
UCl6lmBQlteMP0eaDJih-img,1
UCl75NI-tcVq9V0zp0FRAJMA,2
UCl8J8ntI5SJkwf4V32ap-4Q,153
UCl8pIdFFwkevWKPxU7npUzQ,1
UCl8wUKzoUVzg7U6ky1ZR8hQ,124
UCl8zB2LZOiLLV0jYUMpTEgA,2
UCl9KXNCzKCYk0P0kt44ZPlw,4
UCl9lY6xXx_03MMF1Z_bGxAQ,1
UClAaY7QW8gdxS1DHGoNd3Ng,4
UClB0dZsCISfsjjV_YqR_bjw,1
UClBCTRLNxOMrB_NcieXr0aQ,1
UClC5vZ34U1zqNztMTmXp_Dw,2
UClDVWIdbYk0mCnL9nkRHSxw,1
UClDZFnVn-gTaJFNqnjxkJOg,1
UClE7hV3JvqjTkjQPpkypMmg,3
UClFhJ29glkEeC1ZVNgdqmGA,2
UClG9TM6N1KnZKhdiFDD5alg,1
UClGFBM61ELQbBEVqIHzEbTA,1
UClH3lGdnlddUkETCSExI9hg,1
UClH9AnDmb4wKpqFoXTCxDtQ,1
UClHBi8Qpp76xQDQEx8-6UQg,1
UClHWkoLfdDArxRTrxzEGu1Q,5
UClIaBHZKJnaOHhybzxVvgow,1
UClJOiIkIWkpg_lC6a1WO07w,3
UClJS1dQ-7q0uiB6xbMiuetg,6
UClJYiPv0YWIyGmVOjJP6VRg,8
UClJh26eqOkiX3mgUmtoJExQ,1
UClJrijIDHDmGHw2VkDy38Eg,4
UClJsl8c2p0gKIO1sXwwwlEQ,2
UClKyv3LIAYkOMZATG2fwgSA,1
UClKzeM1MEVW_8Ak2Gwsv-Cg,8
UClM-bJUa-ZFrmORLillcbDQ,1
UClM4634WSbXT77LneRJOicw,4
UClMH_Fgdumy-3-XDNbAstTw,1
UClMr1HgTw7FI0Gp2O40eaKw,4
UClN-D1805UPNcq7kqNVUFfA,1
UClNIynRwfrWyfLP0bJaLElw,1
UClNS-1DaDOfP0383XRVCVYA,1
UClO7pIABYH8-9NBXMSFCSPA,12
UClP7PsUGz14JRMHFaEFaORQ,15
UClPH8tL-fWX1rqTTegkTNZw,1
UClPw-EXhH8Jzo5xpb93w7BA,3
UClQLFRESdetsVRa3KwpW2WA,1
UClQoNRtJzV7AbyccCTAOUVA,104
UClRVZLqqzRZO8t0uzk1LvMw,1
UClRcb7YdbGvcr3OZvn7_0iA,1
UClSJuWRlRRQF6X9X2uCDPQQ,3
UClSrw2Y3mHZp3LmDN534qhQ,4
UClTAzbFNEmbpV3X0ljKM5Hw,1
UClTBBSte2TuwmmaKox0Af2A,1
UClTcd0dKpdq5j3c6haWjzVw,46
UClU_uF7dlMFuDwBRnVEY9tg,17
UClUgdd18s_hbdr_XwvnWvTg,1
UClUrvnzjHcv57ECWd6aMiNA,1
UClUwV1K7lyyc0q_IwlLLhFw,2
UClV2O1eecP0UBmBVS02UgdQ,12
UClVHNkST3clAcub3uyJhVoA,25
UClVIlK8QHZ2PFkXF97bA0lg,1
UClVplaCk9vzs4HO34fu4Oig,2
UClW6-Po5m2mvgBlL_ic6CIQ,2
UClWCufh2CybThVpDvI64aOA,2
UClWQ1aarLBIfFUdVgtH34gQ,1
UClXHoR33FXaV6EBbaOhLF8A,1
UClXKljHH4NyQO9wK-afWJAw,1
UClXmo4wm4gnot2XfV4HPGVg,1
UClXo56YkK7BlYI16hDN2UiQ,1
UClYwBiDS_9N5O5I7kJP-V3Q,1
UClYxScmRyBeefUkSZOP4-Mw,1
UClYy4qKN8VkP-myoE9geWtw,4
UCl_Ksy6Yi1b4eEZ46FInb_w,3
UCl_Ohlk22CpC8w0HADsdbwg,1
UCl_eOmyf4zTWagDbkN331xQ,5
UCl_oFD7OmVMBEYznrh1K9xA,6
UClak9xyLjqZzsNmUamOpRmQ,4
UClbxOO5Qq33jnhZJzhRGupA,6
UClc7ShKsLz8ydW4YCTt0ROg,11
UClcHmKVYj23JmkNfYNvcb3A,1
UClcQ90LedRcM_HFR-mZsENg,16
UClcWq5gMT4CA5dQLHpsw4UA,1
UCld26x-kEcSmqxtuhrSdK_g,6
UCld7oaxNvXzNd-qkOD67ULA,1
UCldCnzQZTcb2Idb3gEMm8Iw,1
UCldhjjU83ANqV_cF2ZvePsQ,6
UCldqY5eB3EIW0JbNJrqJUxw,7
UCle1H0hIgpWdEMwtAQgFIwA,22
UCle5CfPN1fY5xxaZgc9Io0Q,2
UCleIyO1cTp7cOcDfxRJ-RKA,1
UCledeodphLoQmeh5IArPGnQ,1
UClf1pxI83Nq5N7a336_EZ6w,4
UClfHNvzS7UxS3me3ZV3TCrQ,1
UClfidxoNRvDO361TM5rw64Q,18
UClfiiEkh2MkUg-lGOijG7oA,1
UClfw9-l5wqAmUliDNtNffHQ,1
UClg0VUb2UqTNqpxmEulXPJw,6
UClg1BK5TSUqbepZH4PU_coQ,22
UClgCXB0bGtC70cRZ5JcBsgw,3
UClhQBYN17XW_lA4568Qtu3A,4
UClh_HHTVNfdbV3X_cRwKOCA,1
UClhhyfRjwUHz5cFvpQZz6vw,2
UCli0fAoYhOb2WyfXibCGGIQ,2
UCliEetqoqRtXtefkTYm5B3Q,1
UClimKRyYuFjYb_UQAQD_6IA,6
UClkFGj-bfHNM1-MEcnpX7Ig,2
UClmAlXGbtL4uyHV5Ok7CMDA,2
UClmZ8uQr74YBiRWpc_80CiA,1
UCln0yl_aQ1dyp-p47S1JlAA,1
UClnc_mJ7Ag_ykhAfEnLuumg,2
UCloImniV5oBTUg8VKC7jy-Q,1
UCloJ_CH_rKEPqYMwCZ7UTaw,1
UCloKUFNZbGZyNkd-SbXGL6Q,4
UClqJLWPqgzyPxFlw4YlGK_g,2
UClqKYflIhRWdUxuFIG_UAjA,203
UClqfrGAYoaTVUwrl9McBy2Q,1
UClqyYZ1aNQFGPFzImZYdl3A,9
UClrlSsCOEDBofspTXFvRbkA,1
UClrxeUyuewpQMeuhvFOoI0Q,1
UClsHfLnYkFQ0cXCyfqaaDYQ,1
UClsT8i_OKZJkpWNvCuk3Ocw,9
UClsrimaOU6Cm8kC-ign9Avw,5
UCltI3cHugjE78CtUl__8HBA,1
UCltVEZ6GecWntoZ19FvaWhQ,9
UClujXW1q7ZMCEv-VLJ-4UtQ,1
UClvj1AhFWqmqDpRpLDWnnZA,8
UClwLRu_PFVZQfzDDGSoTrwg,1
UClwYr-mPc86G8eC_W3kNEdA,4
UClwz8UNz_tpXwMkfg4ZKeTA,2
UClx01NtaBZjRNGgneorAGig,69
UClx2kqJYNnqCKar1Y583l0Q,2
UClxjx8oap9aJpZyRN3rHCNA,17
UClxq91vRyBdD0XW0hsnldWw,2
UClxtW4_X2tRRWlw6mIJ-69A,1
UClyFX1AW_Ji2N6TMKhJehJQ,1
UClyKGVWIPSUujNnV6QlpNDg,11
UClyLFxMbI2PPa_xFxPguCAg,1
UClyr9xaUyHDfJPpqUyHBbnQ,1
UClyx3YKReGVFx966s0NeZcw,12
UClzDIMsdz5O5hHNz4iRgGTw,2
UClzK0LN_WMY84Mpl1uuMJLw,1
UClzTEWo76_uCbW16ta1JYhg,6
UClzTNsL5h3GWZTxYkM68wCw,1
UCm-HCzynhJoHv_EdPFUB9DA,3
UCm-HKQOgS7UFXXzUx9rJlOQ,1
UCm-f2y28exu1YmNoVt66r8Q,3
UCm-hAgbIZX3oPzS0x57mCpw,1
UCm-wftRtdIQN_0q6v4dhQ1w,3
UCm0AK0s8bMqpa6QdOFxFlUg,1
UCm0zhUm4XKHtsICh6wmDYeQ,1
UCm1hf6jzioThB0itel28C_w,2
UCm21epEQGwyCmCoZidHhSqw,17
UCm2DZa2q200enUDThwr4uqQ,1
UCm2Y6Jq1LBGUxYRgZZ20WPQ,30
UCm3QOeBPQ9eAvsg5ZhdYF-A,5
UCm3dTGwC3AJ1661mVXDwe6Q,38
UCm3hCVYbSRaq2LSNXuwbYPw,1
UCm3p4eXP81fMrBBkMShJ_1g,1
